sentence
city: norcross, state: ga, zip: 30071
city: lavonia, state: ga, zip: 30553
city: columbus, state: ga, zip: 31907
city: atlanta, state: ga, zip: 30311
city: chatsworth, state: ga, zip: 30705
city: hampton, state: ga, zip: 30228
city: columbus, state: ga, zip: 31907
city: atlanta, state: ga, zip: 30310
city: atlanta, state: ga, zip: 30308
city: lithonia, state: ga, zip: 30038
city: lithonia, state: ga, zip: 30058
city: covington, state: ga, zip: 30016
city: conyers, state: ga, zip: 30013
city: bremen, state: ga, zip: 30110
city: mableton, state: ga, zip: 30126
city: decatur, state: ga, zip: 30035
city: gainesville, state: ga, zip: 30501
city: atlanta, state: ga, zip: 30344
city: atlanta, state: ga, zip: 30349
city: smyrna, state: ga, zip: 30082
city: atlanta, state: ga, zip: 30331
city: smyrna, state: ga, zip: 30080
city: dublin, state: ga, zip: 31021
city: decatur, state: ga, zip: 30032
city: hampton, state: ga, zip: 30228
city: decatur, state: null, zip: 30035
city: albany, state: ga, zip: 31702
city: warner robins, state: ga, zip: 31088
city: hiram, state: ga, zip: 30141
city: warner robins, state: ga, zip: 31088
city: douglasville, state: ga, zip: 30135
city: lawrenceville, state: ga, zip: 30044
city: williamson, state: ga, zip: 30292
city: kennesaw, state: ga, zip: 30144
city: lawrenceville, state: ga, zip: 30046
city: riverdale, state: ga, zip: 30274
city: decatur, state: ga, zip: 30035
city: snellville, state: ga, zip: 30078
city: milledgeville, state: ga, zip: 31061
city: pooler, state: ga, zip: 31322
city: dahlonega, state: ga, zip: 30533
city: atlanta, state: null, zip: 30337
city: warner robins, state: ga, zip: 31088
city: midland, state: ga, zip: 31820
city: marietta, state: ga, zip: 30064
city: covington, state: ga, zip: 30014
city: acworth, state: ga, zip: 30102
city: gainesville, state: ga, zip: 30501
city: macon, state: ga, zip: 31204
city: macon, state: ga, zip: 31211
city: columbus, state: ga, zip: 31903
city: augusta, state: ga, zip: 30906
city: atlanta, state: ga, zip: 30340
city: norcross, state: ga, zip: 30093
city: forest park, state: ga, zip: 30297
city: woodstock, state: ga, zip: 30189
city: columbus, state: ga, zip: 31907
city: decatur, state: ga, zip: 30032
city: cumming, state: ga, zip: 30028
city: fort valley, state: ga, zip: 31030
city: tifton, state: ga, zip: 31794
city: americus, state: ga, zip: 31719
city: macon, state: ga, zip: 31217
city: brunswick, state: ga, zip: 31525
city: atlanta, state: ga, zip: 30318
city: rockmart, state: ga, zip: 30153
city: cumming, state: ga, zip: 30028
city: lawrenceville, state: ga, zip: 30043
city: albany, state: ga, zip: 31707
city: atlanta, state: ga, zip: 30315
city: stone mountain, state: ga, zip: 30088
city: union city, state: ga, zip: 30291
city: decatur, state: ga, zip: 30033
city: atlanta, state: ga, zip: 30344
city: marietta, state: ga, zip: 30064
city: lawrenceville, state: ga, zip: 30045
city: stone mountain, state: ga, zip: 30088
city: norcross, state: ga, zip: 30093
city: dallas, state: null, zip: 30132
city: lilburn, state: ga, zip: 30047
city: atlanta, state: ga, zip: 30318
city: ashburn, state: null, zip: 31714
city: marietta, state: ga, zip: 30064
city: norcross, state: ga, zip: 30093
city: augusta, state: ga, zip: 30909
city: rex, state: ga, zip: 30273
city: mcdonough, state: ga, zip: 30253
city: lithonia, state: ga, zip: 30058
city: atlanta, state: ga, zip: 30324
city: peachtree corners, state: ga, zip: 30092
city: savannah, state: ga, zip: 31401
city: marietta, state: ga, zip: 30062
city: douglasville, state: ga, zip: 30134
city: smyrna, state: ga, zip: 30080
city: camilla, state: ga, zip: 31730
city: decatur, state: ga, zip: 30032
city: resaca, state: null, zip: 30735
city: fort meade, state: null, zip: 33841
city: statesboro, state: ga, zip: 30461
city: austell, state: ga, zip: 30106
city: nottingham, state: md, zip: 21236
city: dublin, state: ga, zip: 31021
city: cambridge, state: md, zip: 21613
city: galloway, state: oh, zip: 43119
city: maple heights, state: null, zip: 44125
city: cincinnati, state: oh me, zip: 45239
city: smyrna, state: ga, zip: 30080
city: marietta, state: ga, zip: 30062
city: oxford, state: me mi md, zip: 45056
city: boron, state: ca mi, zip: 93516
city: cleveland, state: me md oh, zip: 44143
city: cleveland, state: me oh, zip: 44128
city: cleveland, state: null, zip: 44112
city: atlanta, state: ga, zip: 30350
city: morrow, state: ga, zip: 30260
city: lithonia, state: ga, zip: 30058
city: jonesboro, state: ga, zip: 30236
city: smyrna, state: ga, zip: 30080
city: jefferson city, state: mo, zip: 65109
city: lavonia, state: ga, zip: 30553
city: cherryville, state: me nc sc, zip: 28021
city: lithonia, state: ga, zip: 30038
city: west memphis, state: ar, zip: 72301
city: norcross, state: ga, zip: 30093
city: riverdale, state: ga, zip: 30274
city: hinesville, state: ga, zip: 31313
city: cary, state: null, zip: 27519
city: minneapolis, state: mn, zip: 55433
city: fairburn, state: ga, zip: 30213
city: saint louis, state: mo, zip: 63114
city: hampton, state: ga, zip: 30228
city: west memphis, state: ar, zip: 72301
city: bartlett, state: null, zip: 60103
city: norcross, state: ga, zip: 30093
city: smyrna, state: ga, zip: 30080
city: hoffman estates, state: va, zip: 60169
city: melbourne, state: null, zip: 32940
city: shelby, state: me nc, zip: 28150
city: lithia springs, state: ga, zip: 30122
city: lagrange, state: null, zip: 30241
city: grand blanc, state: null, zip: 48439
city: charlotte, state: nc mi, zip: 28210
city: moultrie, state: ga, zip: 31768
city: roseville, state: mi, zip: 48066
city: port huron, state: mi, zip: 48060
city: fraser, state: mi, zip: 48026
city: kennesaw, state: ga, zip: 30144
city: marietta, state: ga, zip: 30067
city: westmoreland, state: null, zip: 37186
city: southfield, state: mi, zip: 48034
city: las vegas, state: ks mi va, zip: 89146
city: fort washington, state: md, zip: 20744
city: conyers, state: ga, zip: 30207
city: atlanta, state: ga, zip: 30318
city: smyrna, state: ga, zip: 30080
city: dacula, state: ga, zip: 30019
city: milwaukee, state: null, zip: 53209
city: louisville, state: va, zip: 40258
city: lily, state: va, zip: 40740
city: columbus, state: me oh, zip: 43232
city: virginia beach, state: va, zip: 23453
city: morgantown, state: va, zip: 42261
city: brodhead, state: null, zip: 40409
city: louisville, state: va, zip: 40223
city: somerset, state: null, zip: 42503
city: virginia beach, state: va, zip: 23453
city: greencastle, state: null, zip: 17225
city: stone mountain, state: null, zip: 30083
city: hephzibah, state: ga, zip: 30815
city: tucker, state: ga, zip: 30084
city: lithonia, state: ga, zip: 30058
city: ringgold, state: ga, zip: 30736
city: lawton, state: ok, zip: 73501
city: duluth, state: ga, zip: 30096
city: athens, state: va, zip: 35614
city: lithonia, state: ga, zip: 30038
city: lithonia, state: ga, zip: 30058
city: atlanta, state: ga, zip: 30331
city: atlanta, state: ga, zip: 30349
city: lithonia, state: ga, zip: 30058
city: bowdoin, state: me, zip: 04287
city: monmouth, state: me, zip: 04259
city: woodstock, state: ga, zip: 30189
city: lilburn, state: ga, zip: 30047
city: jonesboro, state: ga, zip: 30236
city: hyattsville, state: md, zip: 20785
city: jacksonville, state: null, zip: 32218
city: atlanta, state: ga, zip: 31156
city: atlanta, state: ga, zip: 30310
city: lagrange, state: ga, zip: 30241
city: marietta, state: ga, zip: 30060
city: paragould, state: ar, zip: 72450
city: white hall, state: ar, zip: 71602
city: north little rock, state: ar, zip: 72118
city: texarkana, state: ar, zip: 71854
city: jonesboro, state: ar, zip: 72401
city: west memphis, state: ar, zip: 72301
city: rosie, state: ar, zip: 72571
city: vilonia, state: ar, zip: 72173
city: morrilton, state: ar, zip: 72110
city: acworth, state: ga, zip: 30067
city: riverdale, state: ga, zip: 30274
city: sheridan, state: ar, zip: 72150
city: delight, state: ar, zip: 71940
city: little rock, state: ar, zip: 72204
city: north little rock, state: ar, zip: 72118
city: paragould, state: ar, zip: 72450
city: west memphis, state: ar, zip: 72301
city: searcy, state: ar, zip: 72143
city: harrisburg, state: ar, zip: 72432
city: camden, state: ar, zip: 71701
city: springfield, state: mo, zip: 65807
city: corning, state: ar, zip: 72422
city: north little rock, state: ar, zip: 72118
city: springdale, state: ar, zip: 72764
city: little rock, state: ar, zip: 72209
city: trumann, state: ar, zip: 72472
city: searcy, state: ar, zip: 72143
city: pine bluff, state: ar, zip: 71601
city: wabbaseka, state: ar, zip: 72175
city: vilonia, state: ar, zip: 72173
city: pocahontas, state: ar, zip: 72455
city: mabelvale, state: ar, zip: 72103
city: romance, state: ar, zip: 72136
city: hope, state: ar, zip: 71801
city: hot springs natio, state: ar, zip: 71901
city: north little rock, state: ar, zip: 72117
city: conway, state: ar, zip: 72035
city: conway, state: ar, zip: 72034
city: jonesboro, state: ar, zip: 72404
city: osceola, state: ar, zip: 72370
city: marietta, state: ga, zip: 30067
city: silver spring, state: md, zip: 20901
city: hephzibah, state: ga, zip: 30815
city: shreveport, state: va, zip: 71108
city: gretna, state: va, zip: 70056
city: marietta, state: ga, zip: 30067
city: atlanta, state: ga, zip: 30339
city: forest park, state: ga, zip: 30297
city: forest park, state: ga, zip: 30297
city: abita springs, state: va, zip: 70420
city: marietta, state: ga, zip: 30060
city: springdale, state: ar, zip: 72764
city: warner robins, state: ga, zip: 31093
city: tampa, state: null, zip: 33603
city: gonzales, state: va, zip: 70737
city: stockbridge, state: ga, zip: 30281
city: sandusky, state: va, zip: 44870
city: atlanta, state: ga, zip: 30310
city: tulsa, state: va me, zip: 74115
city: rose, state: ok, zip: 74364
city: oklahoma city, state: ok, zip: 73134
city: lindsay, state: ok, zip: 73052
city: rumford, state: me, zip: 04276
city: hollis, state: ok, zip: 73550
city: oklahoma city, state: ok, zip: 73114
city: conway, state: ar, zip: 72032
city: wylie, state: null, zip: 75098
city: oklahoma city, state: ok, zip: 73135
city: del city, state: ok, zip: 73115
city: norman, state: ok, zip: 73071
city: oklahoma city, state: ok, zip: 73127
city: tucker, state: ga, zip: 30084
city: texarkana, state: ar, zip: 71854
city: frisco, state: va, zip: 75034
city: arrey, state: null, zip: 87930
city: joplin, state: mo, zip: 64801
city: tarzana, state: va ca ks, zip: 91356
city: marietta, state: ga, zip: 30062
city: clear spring, state: md, zip: 21722
city: ellenwood, state: ga, zip: 30294
city: carl junction, state: mo, zip: 64834
city: houston, state: ks ma va, zip: 77075
city: dallas, state: null, zip: 75240
city: duluth, state: mn_1pr mn, zip: 55806
city: saint louis, state: mo, zip: 63122
city: altoona, state: ia, zip: 50009
city: altoona, state: ia, zip: 50009
city: saint louis, state: mo, zip: 63101
city: pleasant hill, state: ia, zip: 50327
city: saint louis, state: mo, zip: 63104
city: washington, state: mo, zip: 63090
city: cuba, state: mo, zip: 65453
city: festus, state: mo, zip: 63028
city: saint louis, state: mo, zip: 63104
city: independence, state: mo, zip: 64052
city: saint louis, state: mo, zip: 63114
city: saint louis, state: mo, zip: 63118
city: saint louis, state: mo, zip: 63116
city: saint louis, state: mo, zip: 63104
city: saint louis, state: mo, zip: 63121
city: crane, state: mo, zip: 65633
city: independence, state: mo, zip: 64056
city: kansas city, state: mo, zip: 64127
city: mountain grove, state: mo, zip: 65711
city: cadet, state: mo, zip: 63630
city: saint louis, state: mo, zip: 63115
city: springfield, state: mo, zip: 65810
city: saint louis, state: mo, zip: 63114
city: saint louis, state: mo, zip: 63111
city: carterville, state: null, zip: 62918
city: fenton, state: mo, zip: 63026
city: kansas city, state: mo, zip: 64154
city: florissant, state: mo, zip: 63031
city: cedar hill, state: mo, zip: 63016
city: saint louis, state: mo, zip: 63104
city: sikeston, state: mo, zip: 63801
city: sainte genevieve, state: mo, zip: 63670
city: wheatland, state: mo, zip: 65779
city: eureka, state: mo, zip: 63025
city: east prairie, state: mo, zip: 63845
city: winfield, state: mo, zip: 63389
city: independence, state: mo, zip: 64053
city: ballwin, state: mo, zip: 63021
city: new florence, state: mo, zip: 63363
city: norcross, state: ga, zip: 30071
city: grovetown, state: ga, zip: 30813
city: marietta, state: ga, zip: 30060
city: pine bluff, state: ar, zip: 71603
city: green cove springs, state: null, zip: 32043
city: west des moines, state: null, zip: 50266
city: atlanta, state: ga, zip: 30328
city: springdale, state: ar, zip: 72764
city: enid, state: ok, zip: 73701
city: atlanta, state: ga, zip: 30340
city: snellville, state: ga, zip: 30039
city: carson city, state: null, zip: 89701
city: elk grove, state: va, zip: 95758
city: chandler, state: az, zip: 85244
city: halethorpe, state: md, zip: 21227
city: decatur, state: ga, zip: 30034
city: roseville, state: ca ks va, zip: 95678
city: lithonia, state: ga, zip: 30058
city: okmulgee, state: null, zip: 74447
city: stone mountain, state: ga, zip: 30088
city: anchorage, state: va, zip: 99504
city: bethel, state: null, zip: 99559
city: suitland, state: md, zip: 20746
city: bowie, state: md, zip: 20716
city: decatur, state: ga, zip: 30032
city: bowie, state: md, zip: 20716
city: fort washington, state: md, zip: 20744
city: college park, state: md, zip: 20740
city: adamstown, state: md, zip: 21710
city: district heights, state: md, zip: 20747
city: upper marlboro, state: md, zip: 20774
city: temple hills, state: md, zip: 20748
city: el paso, state: null, zip: 79934
city: philadelphia, state: null, zip: 19145
city: northbrook, state: null, zip: 60062
city: albuquerque, state: nm, zip: 87105
city: riverdale, state: ga, zip: 30296
city: decatur, state: ga, zip: 30032
city: warner robins, state: ga, zip: 31088
city: lawrenceville, state: ga, zip: 30046
city: marietta, state: ga, zip: 30067
city: paragould, state: ar, zip: 72450
city: tampa, state: null, zip: 33619
city: marietta, state: ga, zip: 30067
city: norcross, state: ga, zip: 30093
city: waycross, state: null, zip: 31503
city: tampa, state: null, zip: 33618
city: newark, state: nj, zip: 07105
